


sterlicht.nl: 2014-11-06 12:54:40 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-06 12:54:45 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-06 12:55:01 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-06 12:55:06 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-06 14:39:56 [access] ip: 66.249.67.2, browser --> www.sterlicht.nl/astroblogs/slAb048_jwst.html
sterlicht.nl: 2014-11-06 18:07:11 [access] ip: 86.91.197.146, http://www.google.nl/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCEQFjAA&url=http%3A%2F%2Fwww.sterlicht.nl%2Fastroblogs%2FslAb012_geboorte_ster.html&ei=u6pbVLXNH87cPdeJgKAF&usg=AFQjCNF3iBiJ34FSml575IMdyE8DmDDr-g&sig2=JzKPt3d4Hf4m6c6NGfJpIw&bvm=bv.78677474,d.ZWU --> www.sterlicht.nl/astroblogs/slAb012_geboorte_ster.html
sterlicht.nl: 2014-11-06 18:34:12 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/astroblogs/slAb066_missie_maan.html



sterlicht.nl: 2014-11-06 19:36:46 [initialization] application restarted
sterlicht.nl: 2014-11-06 19:36:46 [initialization] table users already exists
sterlicht.nl: 2014-11-06 19:36:46 [access] ip: 197.79.32.146, http://www.google.com/search?q=tekening+en+bijschriften+van+die+hubble+ruimtetelescoop&hl=en&gl=za&client=ms-android-samsung&gws_rd=cr&spell=1&nfpr=1&sa=X&as_q=&ei=9b5bVJ2BEqXY7AaE2oEQ&ved=0CAoQBSgA --> www.sterlicht.nl/astroblogs/slAb014_zoekplaatje.html



sterlicht.nl: 2014-11-06 20:49:28 [initialization] application restarted
sterlicht.nl: 2014-11-06 20:49:28 [initialization] table users already exists
sterlicht.nl: 2014-11-06 21:39:19 [access] ip: 144.76.95.231, browser --> www.sterlicht.nl/astroblogs/slAb043_mars_rovers.html
sterlicht.nl: 2014-11-06 22:32:36 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb065_m33_wintersport.html
sterlicht.nl: 2014-11-06 23:03:08 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slAb029_bootes.html
sterlicht.nl: 2014-11-06 23:15:10 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/slAb003_opgenomen.html



sterlicht.nl: 2014-11-07 00:19:36 [initialization] application restarted
sterlicht.nl: 2014-11-07 00:19:36 [initialization] table users already exists
sterlicht.nl: 2014-11-07 00:19:36 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/slAb036_m27.html
sterlicht.nl: 2014-11-07 00:41:15 [access] ip: 157.55.39.188, browser --> www.sterlicht.nl/slAb035_m13.html
sterlicht.nl: 2014-11-07 00:42:27 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/astroblogs/slAb006_volle_maan.html



sterlicht.nl: 2014-11-07 02:16:51 [initialization] application restarted
sterlicht.nl: 2014-11-07 02:16:51 [initialization] table users already exists



sterlicht.nl: 2014-11-07 03:43:19 [initialization] application restarted
sterlicht.nl: 2014-11-07 03:43:19 [initialization] table users already exists
sterlicht.nl: 2014-11-07 03:43:19 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb031_astronomie_astrologie.html



sterlicht.nl: 2014-11-07 05:11:05 [initialization] application restarted
sterlicht.nl: 2014-11-07 05:11:05 [initialization] table users already exists
sterlicht.nl: 2014-11-07 05:11:05 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slContact.html
sterlicht.nl: 2014-11-07 05:44:04 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slStargazing.html



sterlicht.nl: 2014-11-07 08:16:08 [initialization] application restarted
sterlicht.nl: 2014-11-07 08:16:08 [initialization] table users already exists
sterlicht.nl: 2014-11-07 08:16:08 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slLessons.html



sterlicht.nl: 2014-11-07 09:52:59 [initialization] application restarted
sterlicht.nl: 2014-11-07 09:52:59 [initialization] table users already exists
sterlicht.nl: 2014-11-07 09:52:59 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-07 09:53:02 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-07 09:53:12 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/structure.html



sterlicht.nl: 2014-11-07 10:51:39 [initialization] application restarted
sterlicht.nl: 2014-11-07 10:51:39 [initialization] table users already exists
sterlicht.nl: 2014-11-07 10:51:39 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html



sterlicht.nl: 2014-11-07 12:44:00 [initialization] application restarted
sterlicht.nl: 2014-11-07 12:44:00 [initialization] table users already exists
sterlicht.nl: 2014-11-07 12:44:00 [access] ip: 66.249.67.20, browser --> www.sterlicht.nl/astroblogs/slAb050_magelhaense_wolken.html
sterlicht.nl: 2014-11-07 12:44:17 [access] ip: 66.249.67.12, browser --> www.sterlicht.nl/astroblogs/slAb068_zonnevlekken.html
sterlicht.nl: 2014-11-07 12:44:54 [access] ip: 66.249.67.2, browser --> www.sterlicht.nl/astroblogs/slAb035_m13.html



sterlicht.nl: 2014-11-07 13:33:59 [initialization] application restarted
sterlicht.nl: 2014-11-07 13:33:59 [initialization] table users already exists
sterlicht.nl: 2014-11-07 13:33:59 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slAb057_basisbegrippen.html
sterlicht.nl: 2014-11-07 13:42:17 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/slAb055_venus_klein.html



sterlicht.nl: 2014-11-07 15:43:24 [initialization] application restarted
sterlicht.nl: 2014-11-07 15:43:24 [initialization] table users already exists
sterlicht.nl: 2014-11-07 15:43:24 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/astrolessons.html
sterlicht.nl: 2014-11-07 15:55:54 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/slAb062_oersoep_of_panspermia.html
sterlicht.nl: 2014-11-07 16:14:44 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb032_ringnevel.html



sterlicht.nl: 2014-11-07 17:28:59 [initialization] application restarted
sterlicht.nl: 2014-11-07 17:28:59 [initialization] table users already exists
sterlicht.nl: 2014-11-07 17:28:59 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slAb027_satellieten.html



sterlicht.nl: 2014-11-07 19:33:21 [initialization] application restarted
sterlicht.nl: 2014-11-07 19:33:21 [initialization] table users already exists
sterlicht.nl: 2014-11-07 19:33:21 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb067_de_mooiste_planeet.html
sterlicht.nl: 2014-11-07 19:48:05 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/astroblogs/slAb005_andromeda.html



sterlicht.nl: 2014-11-07 22:26:34 [initialization] application restarted
sterlicht.nl: 2014-11-07 22:26:34 [initialization] table users already exists
sterlicht.nl: 2014-11-07 22:26:34 [access] ip: 178.255.215.73, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-07 22:27:18 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/astroblogs/slAb035_m13.html



sterlicht.nl: 2014-11-08 01:48:35 [initialization] application restarted
sterlicht.nl: 2014-11-08 01:48:35 [initialization] table users already exists
sterlicht.nl: 2014-11-08 01:48:35 [access] ip: 46.229.170.197, browser --> www.sterlicht.nl/



sterlicht.nl: 2014-11-08 02:29:01 [initialization] application restarted
sterlicht.nl: 2014-11-08 02:29:01 [initialization] table users already exists
sterlicht.nl: 2014-11-08 02:29:01 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb045_mars_alh.html
sterlicht.nl: 2014-11-08 02:43:59 [access] ip: 66.249.67.2, browser --> www.sterlicht.nl/slAb055_venus_klein.html
sterlicht.nl: 2014-11-08 02:53:56 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slAb013_m37.html



sterlicht.nl: 2014-11-08 03:34:25 [initialization] application restarted
sterlicht.nl: 2014-11-08 03:34:25 [initialization] table users already exists
sterlicht.nl: 2014-11-08 03:34:25 [access] ip: 66.249.67.2, browser --> www.sterlicht.nl/



sterlicht.nl: 2014-11-08 04:07:37 [initialization] application restarted
sterlicht.nl: 2014-11-08 04:07:37 [initialization] table users already exists
sterlicht.nl: 2014-11-08 04:07:37 [access] ip: 157.55.39.50, browser --> www.sterlicht.nl/slStructure.html



sterlicht.nl: 2014-11-08 05:44:14 [initialization] application restarted
sterlicht.nl: 2014-11-08 05:44:14 [initialization] table users already exists
sterlicht.nl: 2014-11-08 05:44:14 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/slAb030_mars.html
sterlicht.nl: 2014-11-08 06:08:30 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-08 06:08:34 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-08 06:08:43 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-08 06:08:47 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-08 06:51:32 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/slAb071_jupiter_maan.html
sterlicht.nl: 2014-11-08 07:07:51 [access] ip: 157.55.39.50, browser --> www.sterlicht.nl/slAb009_perseus.html
sterlicht.nl: 2014-11-08 07:48:55 [access] ip: 157.55.39.180, browser --> www.sterlicht.nl/slAb059_reizigers.html
sterlicht.nl: 2014-11-08 08:09:30 [access] ip: 157.55.39.50, browser --> www.sterlicht.nl/slAb015_sirius.html
sterlicht.nl: 2014-11-08 08:11:27 [access] ip: 157.55.39.50, browser --> www.sterlicht.nl/slAb015_sirius.html
sterlicht.nl: 2014-11-08 08:27:15 [access] ip: 157.55.39.49, browser --> www.sterlicht.nl/slAb070_jupiter2011.html
sterlicht.nl: 2014-11-08 08:28:17 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb006_volle_maan.html



sterlicht.nl: 2014-11-08 09:37:08 [initialization] application restarted
sterlicht.nl: 2014-11-08 09:37:08 [initialization] table users already exists
sterlicht.nl: 2014-11-08 09:37:08 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/stargazing.html
sterlicht.nl: 2014-11-08 09:57:01 [access] ip: 207.46.13.134, browser --> www.sterlicht.nl/slAb016_polaris.html



sterlicht.nl: 2014-11-08 11:35:41 [initialization] application restarted
sterlicht.nl: 2014-11-08 11:35:41 [initialization] table users already exists
sterlicht.nl: 2014-11-08 11:35:41 [access] ip: 157.55.39.50, browser --> www.sterlicht.nl/slAb064_andromeda2.html
sterlicht.nl: 2014-11-08 12:11:30 [access] ip: 66.249.67.12, browser --> www.sterlicht.nl/slStargazing.html
sterlicht.nl: 2014-11-08 12:25:23 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/astroblogs/slAb030_mars.html



sterlicht.nl: 2014-11-08 14:10:56 [initialization] application restarted
sterlicht.nl: 2014-11-08 14:10:56 [initialization] table users already exists



sterlicht.nl: 2014-11-08 15:12:20 [initialization] application restarted
sterlicht.nl: 2014-11-08 15:12:20 [initialization] table users already exists
sterlicht.nl: 2014-11-08 15:12:20 [access] ip: 207.46.13.74, browser --> www.sterlicht.nl/slAb053_van_brillenglas_tot_apertuur_synthese.html



sterlicht.nl: 2014-11-08 17:23:06 [initialization] application restarted
sterlicht.nl: 2014-11-08 17:23:06 [initialization] table users already exists



sterlicht.nl: 2014-11-08 18:22:45 [initialization] application restarted
sterlicht.nl: 2014-11-08 18:22:45 [initialization] table users already exists
sterlicht.nl: 2014-11-08 18:22:47 [access] ip: 216.107.155.114, browser --> www.sterlicht.nl/



sterlicht.nl: 2014-11-08 19:59:57 [initialization] application restarted
sterlicht.nl: 2014-11-08 19:59:57 [initialization] table users already exists
sterlicht.nl: 2014-11-08 19:59:57 [access] ip: 157.55.39.6, browser --> www.sterlicht.nl/astroblogs/slAb011_zevengesternte.html



sterlicht.nl: 2014-11-08 22:17:36 [initialization] application restarted
sterlicht.nl: 2014-11-08 22:17:36 [initialization] table users already exists
sterlicht.nl: 2014-11-08 22:17:36 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/slAb037_kaboem.html



sterlicht.nl: 2014-11-08 23:22:53 [initialization] application restarted
sterlicht.nl: 2014-11-08 23:22:53 [initialization] table users already exists
sterlicht.nl: 2014-11-08 23:22:53 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/astroblogs/slAb055_venus_klein.html



sterlicht.nl: 2014-11-09 00:50:30 [initialization] application restarted
sterlicht.nl: 2014-11-09 00:50:30 [initialization] table users already exists
sterlicht.nl: 2014-11-09 00:50:30 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/stargazing.html



sterlicht.nl: 2014-11-09 01:56:00 [initialization] application restarted
sterlicht.nl: 2014-11-09 01:56:00 [initialization] table users already exists
sterlicht.nl: 2014-11-09 01:56:00 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/astroblogs/slAb003_opgenomen.html



sterlicht.nl: 2014-11-09 02:37:41 [initialization] application restarted
sterlicht.nl: 2014-11-09 02:37:41 [initialization] table users already exists
sterlicht.nl: 2014-11-09 02:37:41 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/presentations.html
sterlicht.nl: 2014-11-09 02:57:45 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/astroblogs/slAb018_venus.html
sterlicht.nl: 2014-11-09 03:21:44 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/slAb060_techniek_en_romantiek.html
sterlicht.nl: 2014-11-09 03:27:05 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/astroblogs/slAb004_cassiopeia.html



sterlicht.nl: 2014-11-09 04:10:37 [initialization] application restarted
sterlicht.nl: 2014-11-09 04:10:37 [initialization] table users already exists
sterlicht.nl: 2014-11-09 04:10:37 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/astrolessons.html



sterlicht.nl: 2014-11-09 10:36:15 [initialization] application restarted
sterlicht.nl: 2014-11-09 10:36:15 [initialization] table users already exists
sterlicht.nl: 2014-11-09 10:36:15 [access] ip: 62.210.75.243, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-09 10:36:15 [access] ip: 62.210.75.243, http://www.sterlicht.nl/ --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-09 10:36:15 [access] ip: 62.210.75.243, http://www.sterlicht.nl/ --> www.sterlicht.nl/introduction.html



sterlicht.nl: 2014-11-09 11:14:10 [initialization] application restarted
sterlicht.nl: 2014-11-09 11:14:10 [initialization] table users already exists



sterlicht.nl: 2014-11-09 12:56:09 [initialization] application restarted
sterlicht.nl: 2014-11-09 12:56:09 [initialization] table users already exists
sterlicht.nl: 2014-11-09 13:22:28 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/astroblogs/slAb066_missie_maan.html



sterlicht.nl: 2014-11-09 14:02:04 [initialization] application restarted
sterlicht.nl: 2014-11-09 14:02:04 [initialization] table users already exists
sterlicht.nl: 2014-11-09 14:02:04 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb063_tvashtar.html



sterlicht.nl: 2014-11-09 17:36:49 [initialization] application restarted
sterlicht.nl: 2014-11-09 17:36:49 [initialization] table users already exists
sterlicht.nl: 2014-11-09 17:36:49 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb070_jupiter2011.html
sterlicht.nl: 2014-11-09 17:55:17 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/slAb003_opgenomen.html



sterlicht.nl: 2014-11-09 19:44:40 [initialization] application restarted
sterlicht.nl: 2014-11-09 19:44:40 [initialization] table users already exists
sterlicht.nl: 2014-11-09 19:48:33 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/slab008_venus_jupiter.html
sterlicht.nl: 2014-11-09 19:53:50 [access] ip: 87.195.147.90, http://www.google.nl/images?hl=nl&q=maankaart&gbv=2&sa=X&oi=image_result_group&ei=s6xfVNKYG8HNOJeagegE&ved=0CBQQsAQ --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html
sterlicht.nl: 2014-11-09 19:54:47 [access] ip: 87.195.147.90, http://www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html --> www.sterlicht.nl/astroblogs/slAb006_volle_maan.html



sterlicht.nl: 2014-11-09 20:52:20 [initialization] application restarted
sterlicht.nl: 2014-11-09 20:52:20 [initialization] table users already exists
sterlicht.nl: 2014-11-09 20:52:20 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-09 20:52:22 [access] ip: 199.30.25.224, http://www.sterlicht.nl/ --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-09 20:52:22 [access] ip: 199.30.25.224, http://www.sterlicht.nl/ --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-09 20:52:37 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-09 20:52:40 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-09 20:52:40 [access] ip: 157.55.39.156, browser --> www.sterlicht.nl/introduction.html



sterlicht.nl: 2014-11-09 23:12:42 [initialization] application restarted
sterlicht.nl: 2014-11-09 23:12:42 [initialization] table users already exists
sterlicht.nl: 2014-11-09 23:12:42 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-09 23:20:30 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/astroblogs/slAb019_praesepe.html



sterlicht.nl: 2014-11-09 23:58:17 [initialization] application restarted
sterlicht.nl: 2014-11-09 23:58:17 [initialization] table users already exists
sterlicht.nl: 2014-11-09 23:58:17 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb065_m33_wintersport.html
sterlicht.nl: 2014-11-10 00:18:13 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/slAb028_m3.html



sterlicht.nl: 2014-11-10 00:55:17 [initialization] application restarted
sterlicht.nl: 2014-11-10 00:55:17 [initialization] table users already exists
sterlicht.nl: 2014-11-10 00:55:17 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/astroblogs/slAb018_venus.html



sterlicht.nl: 2014-11-10 01:27:49 [initialization] application restarted
sterlicht.nl: 2014-11-10 01:27:49 [initialization] table users already exists
sterlicht.nl: 2014-11-10 01:27:49 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/astroblogs/slAb012_geboorte_ster.html
sterlicht.nl: 2014-11-10 01:56:13 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb066_missie_maan.html



sterlicht.nl: 2014-11-10 03:02:13 [initialization] application restarted
sterlicht.nl: 2014-11-10 03:02:13 [initialization] table users already exists
sterlicht.nl: 2014-11-10 03:02:13 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/astroblogs/slAb062_oersoep_of_panspermia.html



sterlicht.nl: 2014-11-10 04:10:46 [initialization] application restarted
sterlicht.nl: 2014-11-10 04:10:46 [initialization] table users already exists
sterlicht.nl: 2014-11-10 04:10:46 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb010_oude_reuzen.html



sterlicht.nl: 2014-11-10 04:50:15 [initialization] application restarted
sterlicht.nl: 2014-11-10 04:50:15 [initialization] table users already exists
sterlicht.nl: 2014-11-10 04:50:15 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-10 04:50:18 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-10 04:50:39 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/slAb005_andromeda.html
sterlicht.nl: 2014-11-10 05:10:05 [access] ip: 192.99.107.118, browser --> www.sterlicht.nl/



sterlicht.nl: 2014-11-10 07:27:59 [initialization] application restarted
sterlicht.nl: 2014-11-10 07:27:59 [initialization] table users already exists
sterlicht.nl: 2014-11-10 07:27:59 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb069_zwarte_gaten.html



sterlicht.nl: 2014-11-10 08:34:00 [initialization] application restarted
sterlicht.nl: 2014-11-10 08:34:00 [initialization] table users already exists
sterlicht.nl: 2014-11-10 08:34:00 [access] ip: 157.55.39.161, browser --> www.sterlicht.nl/astroblogs/slAb068_zonnevlekken.html



sterlicht.nl: 2014-11-10 12:08:42 [initialization] application restarted
sterlicht.nl: 2014-11-10 12:08:42 [initialization] table users already exists
sterlicht.nl: 2014-11-10 12:08:42 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html
sterlicht.nl: 2014-11-10 12:46:26 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/



sterlicht.nl: 2014-11-10 13:45:06 [initialization] application restarted
sterlicht.nl: 2014-11-10 13:45:06 [initialization] table users already exists
sterlicht.nl: 2014-11-10 13:45:07 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb007_pegasus.html
sterlicht.nl: 2014-11-10 14:15:04 [access] ip: 66.249.69.76, browser --> www.sterlicht.nl/astroblogs/slAb055_venus_klein.html



sterlicht.nl: 2014-11-10 14:49:11 [initialization] application restarted
sterlicht.nl: 2014-11-10 14:49:11 [initialization] table users already exists
sterlicht.nl: 2014-11-10 14:49:11 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astrolessons.html
sterlicht.nl: 2014-11-10 14:49:29 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb070_jupiter2011.html



sterlicht.nl: 2014-11-10 15:26:34 [initialization] application restarted
sterlicht.nl: 2014-11-10 15:26:34 [initialization] table users already exists
sterlicht.nl: 2014-11-10 15:26:34 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html
sterlicht.nl: 2014-11-10 15:49:16 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slPresentations.html
sterlicht.nl: 2014-11-10 16:19:35 [access] ip: 66.249.69.76, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-10 16:41:13 [access] ip: 207.46.13.10, browser --> www.sterlicht.nl/slAb061_komeet.html



sterlicht.nl: 2014-11-10 17:24:23 [initialization] application restarted
sterlicht.nl: 2014-11-10 17:24:23 [initialization] table users already exists
sterlicht.nl: 2014-11-10 17:24:23 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/slLessons.html
sterlicht.nl: 2014-11-10 17:34:00 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb055_venus_klein.html



sterlicht.nl: 2014-11-10 20:12:48 [initialization] application restarted
sterlicht.nl: 2014-11-10 20:12:48 [initialization] table users already exists
sterlicht.nl: 2014-11-10 20:12:48 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html
sterlicht.nl: 2014-11-10 20:21:18 [access] ip: 157.55.39.160, browser --> www.sterlicht.nl/slAb056_melkweg.html



sterlicht.nl: 2014-11-10 22:21:56 [initialization] application restarted
sterlicht.nl: 2014-11-10 22:21:56 [initialization] table users already exists
sterlicht.nl: 2014-11-10 22:32:14 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/slAb032_ringnevel.html
sterlicht.nl: 2014-11-10 22:32:24 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/slAb016_polaris.html
sterlicht.nl: 2014-11-10 22:58:51 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/presentations.html
sterlicht.nl: 2014-11-11 00:09:12 [access] ip: 66.249.69.92, browser --> www.sterlicht.nl/astroblogs/slAb050_magelhaense_wolken.html
sterlicht.nl: 2014-11-11 00:53:07 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/astroblogs/slAb055_venus_klein.html



sterlicht.nl: 2014-11-11 02:00:23 [initialization] application restarted
sterlicht.nl: 2014-11-11 02:00:23 [initialization] table users already exists
sterlicht.nl: 2014-11-11 02:00:23 [access] ip: 66.249.69.76, browser --> www.sterlicht.nl/astroblogs/slAb023_wassende_maan.html



sterlicht.nl: 2014-11-11 03:57:37 [initialization] application restarted
sterlicht.nl: 2014-11-11 03:57:37 [initialization] table users already exists
sterlicht.nl: 2014-11-11 03:57:44 [access] ip: 157.55.39.117, browser --> www.sterlicht.nl/slAb039_ares_I_X.html
sterlicht.nl: 2014-11-11 04:44:10 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb054_donker_donkerder_donkerst.html
sterlicht.nl: 2014-11-11 05:42:53 [access] ip: 157.55.39.83, browser --> www.sterlicht.nl/stargazing.html
sterlicht.nl: 2014-11-11 05:43:16 [access] ip: 157.55.39.117, browser --> www.sterlicht.nl/slAb068_zonnevlekken.html



sterlicht.nl: 2014-11-11 06:38:57 [initialization] application restarted
sterlicht.nl: 2014-11-11 06:38:57 [initialization] table users already exists
sterlicht.nl: 2014-11-11 06:38:57 [access] ip: 157.55.39.117, browser --> www.sterlicht.nl/
sterlicht.nl: 2014-11-11 06:39:05 [access] ip: 157.55.39.83, browser --> www.sterlicht.nl/structure.html
sterlicht.nl: 2014-11-11 06:39:10 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/introduction.html
sterlicht.nl: 2014-11-11 06:39:10 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/introduction.html



sterlicht.nl: 2014-11-11 08:28:46 [initialization] application restarted
sterlicht.nl: 2014-11-11 08:28:46 [initialization] table users already exists
sterlicht.nl: 2014-11-11 08:28:46 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb021_m81m82.html
sterlicht.nl: 2014-11-11 08:51:16 [access] ip: 207.46.13.67, browser --> www.sterlicht.nl/slAb033_kepler_eerste_resultaten.html



sterlicht.nl: 2014-11-11 09:46:53 [initialization] application restarted
sterlicht.nl: 2014-11-11 09:46:53 [initialization] table users already exists
sterlicht.nl: 2014-11-11 09:46:53 [access] ip: 157.55.39.83, browser --> www.sterlicht.nl/slAb027_satellieten.html



sterlicht.nl: 2014-11-11 10:44:58 [initialization] application restarted
sterlicht.nl: 2014-11-11 10:44:58 [initialization] table users already exists
sterlicht.nl: 2014-11-11 10:44:58 [access] ip: 157.55.39.117, browser --> www.sterlicht.nl/slAb024_titan.html



sterlicht.nl: 2014-11-11 11:52:27 [initialization] application restarted
sterlicht.nl: 2014-11-11 11:52:27 [initialization] table users already exists
sterlicht.nl: 2014-11-11 11:52:27 [access] ip: 66.249.69.108, browser --> www.sterlicht.nl/slAb039_ares_I_X.html



sterlicht.nl: 2014-11-11 12:42:23 [initialization] application restarted
sterlicht.nl: 2014-11-11 12:42:23 [initialization] table users already exists
sterlicht.nl: 2014-11-11 12:42:23 [access] ip: 66.249.69.76, browser --> www.sterlicht.nl/astroblogs/slAb008_venus_jupiter.html



sterlicht.nl: 2014-11-11 14:04:51 [initialization] application restarted
sterlicht.nl: 2014-11-11 14:04:51 [initialization] table users already exists
sterlicht.nl: 2014-11-11 14:04:51 [access] ip: 207.46.13.36, browser --> www.sterlicht.nl/slAb064_andromeda2.html



sterlicht.nl: 2014-11-11 23:08:48 [initialization] application restarted
